"mRNA","logFC","FDR","Delta","YA","OA","start","end","diff_exp","gene"
"ENSG00000079387",-0.0259896692407379,0.978705592114435,-35.119299999934,1351.27922077922,1222.37037037037,48042897,48106079,"No","SENP1"
"ENSG00000162461",-0.275620323378124,0.481741676154735,-35.154119427228,127.545454545455,88.962962962963,15736258,15741392,"No","SLC25A34"
"ENSG00000271851",-0.267123322594506,0.505022299888813,-35.1648773958339,131.642857142857,97.3333333333333,9553323,9555696,"No","ENSG00000271851"
"ENSG00000137252",-1.30633004343384,8.03643868078743e-09,-35.1691192212771,26.9220779220779,8.90740740740741,55106460,55282620,"No","HCRTR2"
"ENSG00000271978",-0.808280931202916,0.000763130159312973,-35.1917119721789,43.538961038961,21.0185185185185,5031756,5054423,"No","ENSG00000271978"
"ENSG00000138769",-0.357069906061434,0.276669878984039,-35.2084839191096,98.6038961038961,70.6574074074074,75576496,75630716,"No","CDKL2"
"ENSG00000157399",-0.181426812896617,0.725408716640641,-35.2121169523831,194.084415584416,155.675925925926,2934521,2968475,"No","ARSL"
"ENSG00000160218",-0.0362484586698138,0.969028372580854,-35.2233805041837,971.720779220779,874.787037037037,44012309,44106552,"No","TRAPPC10"
"ENSG00000183153",-0.197588700072556,0.68591416209431,-35.2246764402075,178.272727272727,149.259259259259,40360652,40364737,"No","GJD3"
"ENSG00000132026",-0.857269882237993,0.000288532907815462,-35.2649656102447,41.1363636363636,20.0092592592593,12825478,12835428,"No","RTBDN"
"ENSG00000258498",-0.120645768278499,0.851031063822076,-35.2787028384244,292.415584415584,244.490740740741,101552221,101560431,"No","DIO3OS"
"ENSG00000127884",-0.00725621765735713,0.995773855222961,-35.2847247894968,4862.68831168831,4465.10185185185,133362485,133373354,"No","ECHS1"
"ENSG00000140950",-0.0429422893776947,0.961925246354745,-35.2949368700111,821.915584415584,744.314814814815,84476355,84554033,"No","MEAK7"
"ENSG00000161277",-0.0593443971564451,0.944869389749672,-35.4274490427129,596.980519480519,532.675925925926,36034984,36054739,"No","THAP8"
"ENSG00000275111",-0.0960748493324777,0.893319317282646,-35.4335273866022,368.811688311688,322.277777777778,95165432,95184317,"No","ZNF2"
"ENSG00000217236",-0.587341326755382,0.0240395749838894,-35.4464304601592,60.3506493506493,36.3518518518519,174334954,174338500,"No","SP9"
"ENSG00000079841",-0.235714353383509,0.587103321814909,-35.4719489588494,150.487012987013,131.305555555556,71886703,72403143,"No","RIMS1"
"ENSG00000198055",-0.014657949377567,0.989356091080485,-35.4727134011594,2420.03246753247,2230.41666666667,177403204,177442901,"No","GRK6"
"ENSG00000129194",-0.287189244246702,0.449276940626996,-35.4734662601348,123.519480519481,90.4814814814815,7588178,7590094,"No","SOX15"
"ENSG00000080819",-0.0386521620560484,0.965975663254005,-35.5283645953369,919.181818181818,835.444444444444,98579446,98593648,"No","CPOX"
"ENSG00000104205",-0.10444126255873,0.880779297243006,-35.5554680010813,340.435064935065,297.12037037037,66712734,66862022,"No","SGK3"
"ENSG00000150456",-0.0885118546417604,0.904677842476353,-35.571420024536,401.883116883117,350.833333333333,20728731,20773961,"No","EEF1AKMT1"
"ENSG00000170348",-0.00285669585304491,0.999417115970736,-35.5796645503744,12454.8311688312,11651.7962962963,75131469,75176612,"No","TMED10"
"ENSG00000152359",-0.0643088918361769,0.939896113472529,-35.593301270497,553.474025974026,491.194444444444,75674124,75717448,"No","POC5"
"ENSG00000099769",-0.355083446735302,0.281648200648547,-35.6190200335516,100.311688311688,67.5925925925926,1790413,1794971,"No","IGFALS"
"ENSG00000164241",-0.250138986082693,0.54964652130982,-35.6431812376533,142.493506493506,109.240740740741,127042558,127073492,"No","C5orf63"
"ENSG00000257354",-0.187168585179208,0.713941497144034,-35.6458924332533,190.448051948052,157.407407407407,62602752,62622213,"No","MIRLET7IHG"
"ENSG00000239883",-0.457391100434191,0.112147698122819,-35.6497751851403,77.9415584415584,52.5925925925926,45854093,45972154,"No","ENSG00000239883"
"ENSG00000175984",-0.164154732270779,0.763378640636616,-35.6620826159167,217.246753246753,174.824074074074,114582848,114670422,"No","DENND2C"
"ENSG00000175787",-0.277567232332337,0.475209161182928,-35.676401277833,128.532467532468,97.9444444444444,94259298,94301829,"No","ZNF169"
"ENSG00000288558",-0.0958091690471329,0.893714553861623,-35.7038467691293,372.655844155844,323.138888888889,107563971,107623317,"No","DUS4L-BCAP29"
"ENSG00000042429",-0.175917967481656,0.73828333575248,-35.7113473987762,203,166.111111111111,93784227,93814963,"No","MED17"
"ENSG00000173621",-0.03890608619994,0.965668043412953,-35.7157871315449,918,839.324074074074,66856647,66860475,"No","LRFN4"
"ENSG00000272970",-0.363164489382943,0.263912722677636,-35.7316126177296,98.3896103896104,70.3333333333333,184712245,184740104,"No","LOC107986163"
"ENSG00000099399",-0.429622042819397,0.15027265905283,-35.7395324062292,83.1883116883117,54.2962962962963,30215563,30220089,"No","MAGEB2"
"ENSG00000183665",-0.0550241807027861,0.94955294703902,-35.7449940640788,649.623376623377,577.490740740741,124450820,124462150,"No","TRMT12"
"ENSG00000139292",-0.0750085437244148,0.925194786796648,-35.7513124539985,476.62987012987,382.824074074074,71439798,71586310,"No","LGR5"
"ENSG00000153107",-0.0430211743979124,0.961817841092025,-35.7581385980986,831.175324675325,748.925925925926,111611639,111884690,"No","ANAPC1"
"ENSG00000049192",-0.0611928010528027,0.943551171072784,-35.8045436653565,585.11038961039,552.212962962963,65148738,65481920,"No","ADAMTS6"
"ENSG00000205885",-0.28169637531606,0.463986398174246,-35.8175112017128,127.149350649351,95.1388888888889,7108052,7122501,"No","C1RL-AS1"
"ENSG00000180185",-0.0274901467723862,0.977264543117568,-35.821446318885,1303.06493506494,1173.10185185185,1826941,1840207,"No","FAHD1"
"ENSG00000139239",-0.156607109805551,0.779634320814498,-35.8325202669375,228.805194805195,189.796296296296,62965325,62965969,"No","RPL14P1"
"ENSG00000198929",-0.352303871085125,0.286174119334551,-35.8595011640216,101.785714285714,76.1759259259259,162069691,162370475,"No","NOS1AP"
"ENSG00000247092",-0.149790655046897,0.79289278643207,-35.9205772135189,239.805194805195,195.972222222222,95521943,95534889,"No","SNHG10"
"ENSG00000246695",-0.0625194989400896,0.941990657725115,-35.9206999072602,574.551948051948,515.796296296296,25936683,25959765,"No","ENSG00000246695"
"ENSG00000151952",-0.760585816055981,0.00160676685030545,-35.9253326363065,47.2337662337662,27.0462962962963,129071725,129904025,"No","TMEM132D"
"ENSG00000247400",-0.228079145679807,0.610164981102745,-35.9283895782237,157.525974025974,121.685185185185,95648733,95676955,"No","DNAJC3-DT"
"ENSG00000276291",-0.130133624415631,0.832672327080261,-35.9599765390076,276.331168831169,234.277777777778,40992249,41218410,"No","ENSG00000276291"
"ENSG00000153294",-1.1150556177985,9.15404311408992e-07,-35.964163984449,32.2532467532468,14.6944444444444,47685864,47722021,"No","ADGRF4"
"ENSG00000218283",-0.0730756107553353,0.928297590462828,-36.0177347972271,492.883116883117,435.268518518519,220253570,220254536,"No","ENSG00000218283"
"ENSG00000278948",-0.410603057600372,0.176420743312544,-36.0184201631392,87.7207792207792,61.6018518518519,37943050,37944898,"No","ENSG00000278948"
"ENSG00000165171",-0.177875805989406,0.733774404235459,-36.036021240672,202.590909090909,163.87962962963,73834590,73842516,"No","METTL27"
"ENSG00000185904",-0.0893334042791821,0.903309315037705,-36.04602862665,403.5,379.203703703704,42475480,42495337,"No","LINC00839"
"ENSG00000176371",-0.127284425570051,0.838318595380673,-36.0562063705708,283.272727272727,238.203703703704,84600986,84627796,"No","ZSCAN2"
"ENSG00000168874",-0.0382079923834591,0.966929654896118,-36.0901779484903,944.571428571429,853.759259259259,85751344,85791383,"No","ATOH8"
"ENSG00000187595",-0.494586497074116,0.07469232373148,-36.1016026857801,72.9935064935065,49.3703703703704,42025576,42098479,"No","ZNF385C"
"ENSG00000164010",-0.0791155715829969,0.919725600023296,-36.1809893498423,457.318181818182,401.305555555556,42817122,42844991,"No","ERMAP"
"ENSG00000146216",-0.571461453783865,0.0301544351539649,-36.2024541760739,63.3506493506493,38.1111111111111,43243481,43288258,"No","TTBK1"
"ENSG00000197217",-0.0146540219174611,0.989356091080485,-36.207994726344,2470.85714285714,2246.14814814815,23385783,23457695,"No","ENTPD4"
"ENSG00000288670",-0.139868486848345,0.812690921463669,-36.2141310136628,258.915584415584,219.796296296296,161368022,161371964,"No","ENSG00000288670"
"ENSG00000146151",-0.34159813506533,0.313321707900044,-36.2338021837154,106.071428571429,63.4074074074074,55434373,55579197,"No","HMGCLL1"
"ENSG00000203761",-0.192852314377047,0.698162941615639,-36.3326246559823,188.396103896104,155.101851851852,155745829,155750137,"No","ENSG00000203761"
"ENSG00000196284",-0.0868174573716684,0.906877262102194,-36.3680583928812,418.902597402597,369,44809317,45377953,"No","SUPT3H"
"ENSG00000246596",-0.631852513264534,0.0129451256336642,-36.3684459582911,57.5584415584416,34.8425925925926,177619059,177672209,"No","ENSG00000246596"
"ENSG00000275198",-0.656338896100449,0.00902752953631712,-36.3799273838534,55.4285714285714,33.9907407407407,90383365,90387973,"No","ENSG00000275198"
"ENSG00000258955",-0.514928689007517,0.0594555956931938,-36.4261892081032,70.7402597402597,45.7314814814815,51304108,51331918,"No","LINC00519"
"ENSG00000130348",-0.0365085598587233,0.969028372580854,-36.4334091218712,997.941558441558,891.75,106629578,106668417,"No","QRSL1"
"ENSG00000249679",-0.478483255897551,0.0885670316690333,-36.4361892331856,76.1493506493507,53.2037037037037,185471461,185507055,"No","ENSG00000249679"
"ENSG00000104899",-0.0985939531232196,0.888786640025344,-36.4362276633031,369.558441558442,332.342592592593,2249309,2252073,"No","AMH"
"ENSG00000001631",-0.108020155105136,0.873985495022749,-36.4659209325052,337.584415584416,291.055555555556,92198969,92246166,"No","KRIT1"
"ENSG00000280285",-0.984864196628944,1.84385672130307e-05,-36.4783466076071,37.038961038961,18.5833333333333,56662469,56665694,"No","ENSG00000280285"
"ENSG00000135976",-0.220202819688295,0.632838913299154,-36.4993323075546,165.753246753247,131.564814814815,97113153,97264521,"No","ANKRD36"
"ENSG00000250790",-0.574240961731309,0.0286534369774263,-36.5090471189042,63.5779220779221,39.2777777777778,132911470,132914732,"No","ENSG00000250790"
"ENSG00000277534",-0.394809178276061,0.202781662337258,-36.5095942066843,92.474025974026,65.5555555555556,26542971,26545791,"No","ENSG00000277534"
"ENSG00000197381",-0.0208231957484769,0.983660326250262,-36.5294291806576,1754.26623376623,1613.37962962963,45073853,45226560,"No","ADARB1"
"ENSG00000170044",-0.616028579266951,0.0161477559673291,-36.5376950845736,59.3116883116883,39.9351851851852,102099244,102479841,"No","ZPLD1"
"ENSG00000170468",-0.0677042932734537,0.934783549408421,-36.559439091129,539.987012987013,484.527777777778,73490933,73493394,"No","RIOX1"
"ENSG00000075388",-4.19515600772901,2.21088882139634e-51,-36.6122706129077,8.72727272727273,0.296296296296296,69771022,69775341,"DOWN","FGF4"
"ENSG00000235172",-0.874444782549504,0.000200119730868926,-36.6131166096052,41.8701298701299,21.9537037037037,170307722,170335508,"No","LINC01366"
"ENSG00000254614",-0.498038922750056,0.0723639959612117,-36.6187968980447,73.525974025974,47.9814814814815,65177606,65181834,"No","CAPN1-AS1"
"ENSG00000248712",-0.415931280320471,0.167882598874074,-36.6262603404279,88.0584415584416,62.4166666666667,119189638,119196769,"No","DRC12"
"ENSG00000168152",-0.142542300345562,0.807411486721418,-36.6852047525716,257.363636363636,216.12037037037,82900684,82919969,"No","THAP9"
"ENSG00000224420",-0.698987282971387,0.00478061966601622,-36.6877545990761,52.487012987013,29.9722222222222,49688664,49690575,"No","ADM5"
"ENSG00000186301",-0.417560783461276,0.165327225450367,-36.7019660060508,87.8961038961039,62.1944444444444,16645622,16650289,"No","ENSG00000186301"
"ENSG00000215559",-1.5794363278507,2.69230524435715e-12,-36.7270226625543,23.2532467532468,7.11111111111111,13909574,13980437,"DOWN","ENSG00000215559"
"ENSG00000272512",-0.286111508050802,0.452222102923013,-36.7337450466263,128.38961038961,99.6111111111111,995966,998051,"No","ENSG00000272512"
"ENSG00000187951",-0.0940760348033113,0.896079931290282,-36.7709010578943,390.863636363636,350.212962962963,30658717,30772993,"No","LOC100288637"
"ENSG00000234545",-0.0915777926947349,0.899910633119853,-36.7851342746987,401.681818181818,351.675925925926,92560758,92590393,"No","FAM133B"
"ENSG00000135374",-2.26273813787743,1.46806237872605e-22,-36.7915343976953,16.2597402597403,3.25,34478791,34525193,"DOWN","ELF5"
"ENSG00000171557",-0.528945489777394,0.0514205874363322,-36.8029280711999,69.5779220779221,34.8888888888889,154604134,154612967,"No","FGG"
"ENSG00000156509",-0.190314152834961,0.704721510127202,-36.8159021240671,193.448051948052,160.453703703704,100133351,100145817,"No","FBXO43"
"ENSG00000272463",-0.347895380263998,0.29631476656774,-36.815915663392,105.824675324675,80.0648148148148,708592,711405,"No","ENSG00000272463"
"ENSG00000181143",-1.30513317635646,8.15050221531167e-09,-36.8403501144256,28.2272727272727,10.1111111111111,8848844,8981342,"No","MUC16"
"ENSG00000247679",-0.203065082554898,0.673732684762694,-36.8760915501966,181.597402597403,150.583333333333,177611240,177619754,"No","ENSG00000247679"
"ENSG00000133256",-0.160871282761953,0.769903477324216,-36.9011562569221,229.383116883117,191.453703703704,625573,670782,"No","PDE6B"
"ENSG00000169359",-0.0377151192018431,0.967718069135505,-36.9568983638632,979.896103896104,893.388888888889,155821024,155854456,"No","SLC33A1"
"ENSG00000183060",-0.0538911411159862,0.949839913534543,-37.0393113005224,687.298701298701,633.388888888889,99715697,99733561,"No","LYSMD4"
"ENSG00000145391",-0.00666157481609174,0.996510867169596,-37.081829241692,5566.52597402597,5210.72222222222,139495941,139606699,"No","SETD7"
"ENSG00000125775",-0.218204012976724,0.63787175336357,-37.0833469326417,169.948051948052,132.018518518519,1309909,1329139,"No","SDCBP2"
"ENSG00000255495",-0.655445237315048,0.00933088436479789,-37.0837295631559,56.5779220779221,33,12194467,12196280,"No","ENSG00000255495"
"ENSG00000224043",-0.381425482889954,0.227497049695823,-37.097343394323,97.2597402597403,69.4351851851852,134735464,134918710,"No","ENSG00000224043"
"ENSG00000112365",-0.0521938767291307,0.952428981208111,-37.1101852756894,711.006493506493,617.657407407407,109462594,109483219,"No","ZBTB24"
"ENSG00000089234",-0.0256186451500117,0.97880266321565,-37.1576821771897,1450.41558441558,1354.44444444444,111642146,111685956,"No","BRAP"
"ENSG00000172939",-0.0126460827584359,0.991337404535484,-37.1693828670788,2939.2012987013,2705.59259259259,38165089,38255484,"No","OXSR1"
"ENSG00000261036",-1.35588054788154,1.54304751499114e-09,-37.1898664561794,27.4285714285714,10.5833333333333,120345907,120410969,"No","ENSG00000261036"
"ENSG00000143457",-0.0256873362382437,0.97880266321565,-37.1982652889008,1448.11688311688,1308.31481481481,150646230,150697154,"No","GOLPH3L"
"ENSG00000235314",-0.293630338096941,0.430574051361418,-37.2109719370123,126.727272727273,100.203703703704,44039171,44042306,"No","ENSG00000235314"
"ENSG00000164404",-0.569128491974167,0.0305735139019668,-37.2150903518173,65.3896103896104,41.1944444444444,132861181,132866884,"No","GDF9"
"ENSG00000167797",-0.0137823243587031,0.99015331656678,-37.2314278296201,2701.38961038961,2527.84259259259,67506497,67508649,"No","CDK2AP2"
"ENSG00000169955",-0.0467559161343986,0.958207870049694,-37.2319789056977,796.305194805195,716.074074074074,30530367,30535347,"No","ZNF747"
"ENSG00000183397",-0.351706796605825,0.287933447868308,-37.2512309054391,105.915584415584,78.9722222222222,3539154,3544030,"No","TEKTIP1"
"ENSG00000174343",-0.832746419033975,0.000481274508061603,-37.2572910853512,44.7402597402597,21.0833333333333,40335333,40355217,"No","CHRNA9"
"ENSG00000159259",-0.0335345437145242,0.970550358576504,-37.2893238266641,1111.96753246753,1019.59259259259,36385392,36419015,"No","CHAF1B"
"ENSG00000129173",-0.114095996412377,0.86262249533195,-37.306427294473,326.974025974026,278.064814814815,19224063,19241620,"No","E2F8"
"ENSG00000023041",-0.0245608416622525,0.980059288113469,-37.3106297467035,1519.11038961039,1391.25,112424428,112446917,"No","ZDHHC6"
"ENSG00000108878",-0.587167451678459,0.0250208136683137,-37.3118226112039,63.5454545454545,28.3333333333333,67044554,67056797,"No","CACNG1"
"ENSG00000204706",-0.678861823827793,0.00659103590004795,-37.3329921168674,54.9935064935065,31.4074074074074,70033921,70175888,"No","MAMDC2-AS1"
"ENSG00000139908",-0.539157167835141,0.0444898575903159,-37.3348833622983,69.2467532467532,43.5833333333333,24205696,24208362,"No","TSSK4"
"ENSG00000244161",-0.416612255696605,0.166448537151846,-37.3652498420877,89.6883116883117,62.8240740740741,58162547,58170636,"No","FLNB-AS1"
"ENSG00000169016",-0.0680536944609259,0.934408364378718,-37.3769450077895,549.227272727273,489.37037037037,11444375,11466177,"No","E2F6"
"ENSG00000163481",-0.024910992464735,0.979548120026414,-37.3901056120366,1500.94805194805,1362.03703703704,218663892,218672002,"No","RNF25"
